Date,y_true,y_pred
4/6/2020,11.42000006,11.95847259
4/13/2020,11.42000007,11.85805454
4/20/2020,11.56000041,11.56453817
4/27/2020,11.43999958,11.88867186
5/4/2020,10.69999981,11.92832948
5/11/2020,10.76000022,11.69859956
5/18/2020,11.24999999,11.78688515
5/25/2020,11.1999998,10.86310167
6/1/2020,11.55000017,11.00681124
6/8/2020,11.77999972,11.19563955
6/15/2020,12.31999968,11.36139357
6/22/2020,12.01000023,11.77291981
6/29/2020,12.32999991,11.82438961
7/6/2020,12.05000019,11.92702072
7/13/2020,12.46000002,11.81348012
7/20/2020,12.65999983,12.00696925
7/27/2020,12.65999984,12.20573292
8/3/2020,12.89999961,12.24153912
8/10/2020,12.93999957,12.36799525
8/17/2020,13.17000006,12.44871867
8/24/2020,13.23999976,12.62819547
8/31/2020,13.30000018,12.71825668
9/7/2020,13.55000018,12.70464495
9/14/2020,13.14000034,12.92421161
9/21/2020,12.89999962,12.60525613
9/28/2020,13.43000029,12.36203151
10/5/2020,12.94999981,12.76766509
10/12/2020,12.73999977,12.76393964
10/19/2020,13.34000014,12.52941613
10/26/2020,13.27000045,12.76021142
11/2/2020,13.26000022,12.89929696
11/9/2020,12.64999962,12.88132713
11/16/2020,13.10999964,12.55127518
11/23/2020,13.35000037,12.68932415
11/30/2020,13.60000037,12.87933624
12/7/2020,14.02000044,13.09433856
12/14/2020,14.03999996,13.34834454
12/21/2020,14.23999976,13.6452104
12/28/2020,14.68999957,13.80843635
1/4/2021,14.60000038,14.11536731
1/11/2021,14.6999998,14.24034896
1/18/2021,15.23999976,14.31068814
1/25/2021,15.30000019,14.69221765
2/1/2021,15.09000016,14.8993472
2/8/2021,15.18999957,14.88071152
2/15/2021,15.86999987,14.8537523
2/22/2021,16.31999968,15.20286075
